Mass_Tag_ID,A1_run1,A1_run2,A2_run1,A2_run2,A3_run1,A3_run2,B1_run1,B1_run2,B2_run1,B2_run2,B3_run1,B3_run2
6964355,220722,460897,107651.75,854394,,455961,351062,,69011,737920.5,351569,831564
6964361,8757954,14258817.5,103598.5,1582656,,117298.5,,,,,63858473.5,67974471.5
6964362,382895,182083.5,678608,747392,,224865.5,624748,970539,179580,192537,,105969.5
6964368,,,169930,,,,250457,,14669,,76590.5,554920
6964405,655382.5,899411.5,474827.5,1524966,69841.5,248413.5,351656.5,864687,578440,378543.5,497469,328461
6964436,145139,230268,6223,271408.5,,16255,133452.5,159214.5,95389.5,160675.5,249165.5,49692.5
6964437,5931351,7958879,4260319.5,14423844,203814,5427110.5,7067191.5,11222263.5,5829425,6200343.5,8168428.5,8587836.5
6964516,5300710,6737774.5,1712870,6653796.5,150096.5,4089851.5,5080780,7910957.5,6224792,6905482,5015531.5,4562412.5
6964632,78415381,137477220,36002058,108940284.5,7314873.5,66012697,100332073.5,161935638.5,77779490,97983923,82504302.5,94910212.5
6964680,,,65749.5,474426,,,,,,,,135712
6964781,2220747.5,2786341.5,652627,3835758,100533,992499,1129931,2740980.5,2269124,2728520.5,2422036,2189471.5
6965956,3044799.5,3440679,1372037.5,4546799.5,276693,2020984,2766705,2690759.5,1964493,2196090,2200675,2120975.5
6966154,,,,,26772.5,659664.5,,,,,437867,268213
6966302,1150684.5,453939.5,,852101.5,,595715.5,333047.5,624299.5,,308118,888864.5,673262.5
6966529,,274486.5,31967.5,205711.5,,121299,,319504.5,,,108341.5,
6966654,419762768.5,716503592,254169550,939187742.5,47312367,237423039,649893849,514102575.3,344419904.5,463415268.5,480978649,296515559
6966991,43045889,55110313,12895015,130281664,15583215.5,13359626,57007286.5,121886958,95823985,104794651,91178490.5,62443700
6967041,7130066.5,18212354.5,6706962.5,30420984.5,4654588,5677931.5,11712162.5,12202171,4727005.5,6001971,8821193,14804733
6967046,2073715,2125687,914520,3510665.5,180350.5,1315259.5,1100719.5,4507904,2774777.5,1789689.25,1011971.75,1572083
6967172,3359238.5,2308169.5,1741754.5,3507135,873475,2630506.5,2311917.5,3197941.5,1963714.5,1945823.5,1978314.5,1866930
6967174,660867.5,121216.5,655764,503628.5,543748,779298.5,302276.5,477498,462858,433005,99133.5,98231.5
6967188,5880392.5,6242058.5,4259943.5,9488486.5,887287.5,5773576.5,6406774,9777901.5,6010785.5,5886494.5,5761700,5011805
6967192,3160392.5,3445919.5,2405122,6177679,3062964,2612700.5,3685122.5,5486449.5,2102712.5,2412980.5,3840459,3460316
6967200,1831049,1508327,947272,1803560.5,1185038.5,1277739.5,933218,1664821,1067267.5,1209567,833045,939304
6967204,87842.5,,31507,518992.5,50450.5,257349,786453.5,1263998,552059.5,279330,,
6967210,7146004.5,8048502,3314406.5,3701105,2565376.5,3584577,2475426.5,4301776.5,1364044,1236252,5208390.5,5007002.5
6967211,6878800.5,7501051,3055116,8892161,833933,5173948,5089949.5,8262261.5,5544536.5,5886516.5,5479215.5,5189969
6967213,1967227.5,2199316,482563,2037713,438880.5,612432,14393,293817.5,534935.5,599716,2093668.5,1603156.5
6967218,,,,323539,,58867.5,170592,291194.5,75286,,,
6967223,13526627.5,16186815.5,8027520.5,20436962.5,2499472,11964899.5,13764480.5,21283102.5,14755366,18060314.5,9874122,10077637.5
6967227,67512,,239383,17967,10490,118763,787801,417046.5,388471.5,14338,87625.5,207873.5
6967229,,,75564.5,,70040.5,,243650,,30547.5,,,
6967233,3335070,3783325,1266618,5270926,1781440,1679396.5,1822918,3593978,3585144,4592089.5,1577230.5,1389610.5
6967234,,,75903.5,,,,,,,,,22019
6967237,168181.5,105511.5,393741,365603.5,194860,228483.5,564573.5,700359,200442,,70277,
6967242,2530740.5,2830881,2208188,6893126.5,4363512,3373516,7035652,11252163.5,4805419.5,5377719,304688.5,101425
6967250,32791,,187671.5,,,84475.5,,,61575,,14192.5,11132
6967255,399185,267924.5,101172.25,,,79880,324020.5,,,,233059,308113
6967261,1761968,55067,1422134.5,27081,503653,1553573.5,427313.5,547779.5,1542303,1001425.5,327620,819541.5
6967263,1019477.5,1255348.5,218613,894369,71532.5,155503,266436.5,496042.5,416195,568337,787168.5,693597.5
6967270,150083,502638.5,176224.5,103207.5,,308846.5,432984.5,574806,98357.5,342669.5,475574.5,461339
6967271,873670,482575,241520.5,1661838.5,97121,114319.5,58285,147319.5,281055.5,89365.5,990034.5,813426
6967277,2409153,2377161.5,1878999,3491547,573261.5,2859174.5,2507017.5,3771505.5,2338020.5,2043432,2836120,3342562.5
6967282,1023218,1244040,349110.5,1024219,,225025.5,,,306453,328871.5,1058767,820599
6967287,2377651,2119635.5,800314.5,3430853,218299,1958566.5,1943728.5,3132784.5,2018494.5,2110384.5,2490530.5,2075188.5
6967289,142210,,22732.5,88616,62616,744818,1818723,3013752.5,734633.5,1070548.5,,
6967292,649796,1386828.5,292752,2039520,14640.5,811602.5,672120,1611966,1073693.5,1112904.5,1472868,1385562.5
6967293,,,28447,,,,196995,384069,53634.5,,,
6967294,163861.5,474826.5,132651,520713.5,,239111.5,146211.5,434043,27926,,384452,206131
6967302,2518528.5,2275465,1970503.5,3785989,2297712,2785133.5,2434409.5,2662699,2239138,2003794.5,2564492.5,2736114.5
6967303,1843860.5,2257714,758227.5,2822826.5,30585,2052741.5,2002940,1855722.5,1851695,2355868,2036383.5,1839549
6967306,,,83502,298398,108196.5,19184.5,,162344.5,,,,
6967313,404670.5,62354,217972.5,,243210.5,204934,211733,745797,265396.5,102631.5,44016,195415.5
6967324,3929864,4173875.5,892075,3313293,245828.5,1917021.5,3506078,5070897.5,1887574,2415708.5,3120517,3340840
6967327,3100647,3462965.5,1305778,4696549.5,252529.5,2202682.5,2690100.5,3976670,2253671,2965161,3208687,2968358
6967331,1029211.5,2329888.5,882794,7718579,408458.5,2367449,1646829.5,710153.75,1134815.5,396972.5,3185129.5,3124051.5
6967336,667675,323370.5,601168,1618450.5,361198.5,396453.5,214026.5,451129,994025,743678.5,,
6967340,1118657,1595674,231602,2036483,39957.5,90363,,330527.5,547704.5,483856.5,1317418,1300316
6967346,312474,44520,240316.5,675634,,26980,,,,33764.5,228090.5,339732
6967353,7876928,11111210.5,3420263,13793877,386705.5,6046018.5,9462952.5,16995352.5,6833666,9616436,9047947,8704554
6967354,4987387.5,7678909,2422210,6849057,476881.5,4868730,4686221.5,8394969.5,5425382.5,6349287,3539583,4306315.5
6967377,8210352.5,8824890,2493322.5,12768129.5,324712,9065412,11485879.5,19038393,7647689,7800753,8167531,7582456
6967383,,,,48045,,,,151507.5,108616.5,,,
6967386,58829.5,71723.5,,,,,62557,31694,,,,92653
6967394,4861883,5893808.5,2027013,6602325,358610,2943006.5,4414089.5,8230599,5052283,5170128,6745423.5,7130708
6967401,,,,,,25740,98997.5,,,,14700,
6967403,30291,45039,,,17689.5,,,,,,,
6967418,1109552.5,1108398,984655,3140029.5,26172,1462494.5,1149746,1316925.5,348423.5,302017.5,1361398,1021990
6967423,176188174,280772932,72972757.5,284054909,19470449.5,124517023,107177509,210040400.5,123545481.5,155188656.5,247257411.5,139534523.5
6967452,667299,379012,553499.5,660804.5,702073.5,548025,1150756.5,1544718.5,646819.5,602359.5,167242,331308.5
6967454,6320569.5,7904386.5,3122523,11725102.5,4612544,3364445.5,6024765.5,9566297.5,5703689.5,7155805,6802898.5,7384620.5
6967455,1385805.5,2170003.5,321492.5,2561963.5,34197.5,1120848,1800268,2268525,774700.5,849472.5,1842153,1465551
6967475,2415145,3024517,1973149.5,6457228.5,584528.5,3233773.5,5640736,9051169,3379079.5,4280511.5,612831.5,519600
6967522,16785128.5,22260863,15196328.5,38630286,3768457.5,26391896.5,35184715,56096978.5,24859037,30312923,6214826,7061077.5
6967543,268651.5,194969.5,128702,511200.5,132248,160732.5,93883.5,326470.5,445505.5,413851,154253,189383.5
6967590,2761703,2753520.5,1492940.5,3980835,2260224,2649016,3078253,4502799.5,655265,724457,2798772.5,2661357.5
6967594,1436411.5,1482546.5,875022,2862274,116690,1138142.5,2485274.5,3811641.5,2399633,2388291,342161,504946
6967615,916427.5,262155.5,632223.5,1774562,177057.5,1525040.5,3563764,5315145,2807365,1757019,,
6967626,11374520.5,15957197,4803187,16244605,464106.5,8515125,10239705,16631135,9471391.5,10195831,13007038.5,14518376.5
6967667,1841099,1679314,2238432,6105595.5,2847866.5,2487038.5,2166717,3206281.5,1678475,1691880.5,1419523.5,1428144.5
6967714,1181083.5,1150093,722657.5,1601521,904817,942934,877791,1471985,1197733.5,943889,1204280.5,610514.5
6967790,178956.5,290518,,596526.5,8697.5,533713,495039.5,469683.5,,,93810,
6967793,1463492,1560036,733996.5,2781905.5,953856.5,908734.5,1050694,1720259,236658,,567160.5,711964
6967844,2215969,1998684,607153.5,2375515.5,142771.5,820401.5,350927.5,791485.5,,,1539117.5,1384969
6967916,378843,156907.5,156512,551360.5,,78072,299215.5,799270,199453.5,,,
6967985,10999126,21670901,5452620,27822855,1102240,15728777.5,17167210,24815821,16694582.5,19352240,6042739,6895361.5
6968038,2355845.5,3228839,1651614,5219492,319942.5,2703074.5,3450462,6081487.5,2900413.5,3393273.5,1217651.5,1310747.5
6968050,1096674.5,1583433.5,694002,2498860.5,59477.5,1125938.5,1783770.5,2753309.5,1622009,1925070,976865,1092122
6968204,4030390.5,6003535,1992998.5,7224427.5,61515,3244292,3495034.5,5466101.5,4004284,3447235,4084011,3796675.5
6968280,,,311145,560127.5,50649,115210,1167820.5,864906.5,699302,833470,,
6968282,3070037.5,10250561,2818631.5,6552929.5,144724.5,3026602.5,7762788.5,12031807,6333472,7964268.5,5548217.5,6531138
6968345,2073070,3221211,1182584.5,3996389,2171598,1706881,2988791,4524621,1446088,1631721,2232114,2431465.5
6968362,533089,148825.5,360968.5,1138561.5,68794,548183,979368.5,2418248.5,1143253.5,517370.5,,
6968394,4959359.5,5137134.5,3290834.5,10054529,1153292,8150234.5,7725511.5,10774369,2923070,2395640,1245922,983640.5
6968454,1622082,1898775,937427.5,2801726.5,363643.5,1471164.5,1743182,2816443.5,753922,915956.5,994255,1312699
6968608,,73847,127955.5,657611,23200,,,55855,71718,128694,1860879.5,1459348.5
6968861,48392,52215,124736.5,,72285,191992,50938,37567.5,104446,29118,78197.5,49465.5
6969305,1416617.5,1736560,337983,3242684,30189,1049742,1314968,2994310,1661533.5,1569540.5,2599304.5,2410778.5
6969439,3683437.5,6029117,4569978.5,9056411,1622278.5,6995170.5,11915173,18206521.5,8030519,9095847,1082742,1577796.5
6969502,,,,137793,,53525,,,106601,203662,179617.5,152518.5
6969520,1686277.5,2181633.5,1331180.5,4108304.5,3798477.5,3735922.5,3549044,6016564.5,4440501.5,4862013.5,,
6969912,17656592,17667886.5,9112012,29040117.5,12096151,13369499.5,12585133,20149094,14178140.5,13898082.5,6280292.5,6069548.5
6970032,622008,1364665.5,623398.5,877980.5,,1473019,2059449,2100818.5,1624857.5,2276868,468245,455962
6970034,1621413.5,2144787,207556,2906240.5,203615.5,2010681,,3233140,1561900,1863047.5,959811.5,
6970235,47031,67790,,86028,,28918,169575,,,43132,,30863
6970308,486740,830822.5,246320.5,401503,336590,329320.5,1238192.5,1917382,477965,544306.5,599837,817951
6970812,381303,671376.5,68252.5,300263,,139082.5,507196.5,922146,104132.5,220282,336443.5,355119.5
6970906,576855,1392389.5,501495,1527015.5,278079.5,1487681,1841810,2821815,752437,887155,,
6971193,1026067.5,2048794.5,933254.5,2335752,125865,997502,2281886.5,3681755,551901.5,720973.5,753459.5,1556558
6971201,636004.5,794748.5,114795,3779232,564545,609915,1422072,2134320,2471829,3841346,,
6971221,761843.5,917637,602709,2009305.5,738859,845406.5,1614720.5,1717461.5,451644.5,1468541.5,276754,681077.5
6971244,683126,1631813.75,569027,1505654,199252.5,1201201.25,1794139,2874398.25,1964509,1632373.25,487630.5,849339
6971247,547405,1017269,455557,1187331,655139,703798.5,1303037,2226464,791589.5,743192.5,126728,
6971268,2207106.5,2848635,1235546.5,4332413.5,2393519.5,2012867,2700129,5544706.5,2708406,2470159,907387,1508168
6971274,733327,1845181.5,597065.5,1769403.5,,924773,1087165.5,2003321.5,360544.5,314374.25,672246,1395454
6971277,1325723.25,3066772.75,625632.5,1783686.5,313261.75,1399777.25,2546152.25,3826172,1556773.75,2001285.5,732706.75,941502.75
6971285,2796974,4023604,617300.5,11824331.5,25750.5,1495296,2603584,6601539.5,4958380.5,5023222.5,4641707.5,3533439
6971381,,334931.5,32252,68780.5,227681,83389,147247,376907.5,,89321.5,,30403
6971394,3343226,6160461,2059985,7874675.5,3434608,3968069.5,4926725,6776818.5,4698409.5,5119208,4941395.5,6052580.5
6971403,474209,701825,46162.5,1474106.5,,361463.5,662980.5,1544613.5,737932,909243.5,998225.5,676042.5
6971406,116647,313656,28011,158382.5,,,175305,543046,,,,220900
6971420,1138559.5,1903048.5,573779.5,1632902.5,171973.5,984566,1294985.5,1858974,221406.5,587779.5,126112.5,336346
6971462,542115,,51809,885511,,199594,,309924.5,651539,466895.5,351406.5,282293
6971498,761850.5,1076150.5,268001.5,951674.5,20694,542117,1340845.5,2375503.5,636027,312578.5,696202.5,1123923
6971554,2687372.5,2755269.5,856523,9434857.5,1719431.5,1267239.5,2595932.5,7019250.5,5168167,5514011,4357946,3946145.5
6971668,1356252,2659896,590471,2614035,82960,1318926.5,1691395,2297509.5,1733610,2140670.5,1670416.5,1006881.5
6971824,2925372,3341279,2137223,20695391.5,6436167,4907104,16237791,35031984,28337469,31161194,115483,
6971833,109792.5,538239,154340,334469.5,,395278,690885,1141211.5,86875,122914.5,,
6971858,6789850.5,14302286.5,4750253,21288142.5,1120992.5,6084803.5,10453336,15491717,9828538.5,12527970.5,13184467.5,10725212.5
6973834,2166880.5,1179248.5,861066,4080700,118685.5,1788224,2269905,3786582.5,3407466,3638381,2026030.5,1689386.5
6976035,,,164217,148740,,123527.5,108237.5,461882.5,155532.5,568253.5,1063086.5,571744.5
6976038,9622953.5,8725899.5,4796020,9609759,3351306,3481562,10477801,15281370.5,8170823.5,8347521.5,7681532,7631019.5
6976046,,,10690,,,,,46721,,58842,,
6976074,,,1383174.5,1576974,,1227563.5,,,855896.5,117782,,1065849.5
6976172,50425,28365,,216545.5,,28701,,,131643.5,,255671,
6976177,590857,,,257097,,,,,,,2346799,2689087.5
6976207,289901,323328,165578.5,829828.5,96470,171980.5,215980,300636,205125,168277,423592,355192.5
6976215,534986,263329.5,,318344.5,,314201.5,353347.5,,,124953.5,454601.5,446188.5
6976221,289017.5,172611.5,479146.5,96642.5,517270,478225,595325.5,340759.5,430307.5,21717,,335176.5
6976222,219216,292132,55071.5,1039561,80306.5,463301,317396.5,624794,800355,801178.5,52050,
6976227,192946,,,167430.5,,,53562,99249,30653,184227.5,117501.5,109058
6976228,112586,,54405,129323.5,,11764,29305.5,17241,20940.5,,,
6976246,164442.5,,411020,,386544,134106,143203.5,250754,357144,28226,134174.5,350890.5
6976252,514193.5,,,,,269926.5,,,,985791,369441,68233
6976276,437161.5,450412,,251238.5,,49456.5,,,39471.5,16234,325315,
6976284,,,,50848.5,,,,63880.5,,,,16326
6976293,611782.5,,57165.5,,18928,124568.5,252640.5,,,51526,2321471,858399
6976299,104812.5,211948.5,,106214.5,,,,,,,295808,450552
6976322,2232231.5,1385396,848284.5,5129077,192137,1690362.5,3283618.5,5030322,3854500.5,3824009.5,2537873.5,2126238.5
6976327,1109911,403714,867541,857491.5,,669630.5,1526634,2292920.5,758694.5,470995,1260753,1562852.5
6976340,1217746.5,1976916.5,141545,1804817.5,178174.5,749457.5,766441,825199,951616.5,967391.5,913214.5,1096749.5
6976343,7278,,26130.5,,,,,,26173.5,8496,5569,
6976346,,,,154692.5,,,,375762.5,83017,,30177,513157
6976351,326017,760324.5,171913.5,1312436,,67442.5,456733.5,730620.5,,429615.5,1008914.5,748712
6976357,1359841,1954661.5,231665,2085238.5,13740,1134963,374760.5,84975,433147.5,1193077.5,1856553,1718647
6976364,2605932,3758238.5,865986.5,2136351.5,87303.5,1155219.5,,,,,5929928,6422224
6976375,3071864,,1050231.5,919642.5,259888.5,2407626.5,,791626.5,1512070.5,1196761,743865.5,448511.5
6976385,622950,3306971,36959,3868106.25,,264676,,,,247853,2731979.75,1875442.5
6976405,51825,619037.5,174151,597479,,200336,494154,683466.5,57743,,461835.5,397717
6976410,1034967.5,1082753.5,599814.5,,36908,1128773.5,665668,867557.5,900076.5,722389,322232.5,370381.5
6976444,2304661,3244682.5,461570.5,749715,,198212,,122347.5,141943.5,553847.5,7748011,7205667
6976449,1333716.5,87835,1102898,2519079.5,160401.5,1157285.5,1252335.5,1736417,1418250.5,1354125,2054438.5,1814617.5
6976462,93283.5,13557,,157408.5,,40042.5,,,,,290554.5,
6976471,240929,166742,319881.5,759855.5,78126.5,525465.5,95231,,,,913574,200649
6976479,5715959,7949925,1900239.5,7158374,946948.5,2090573.5,1155014,2195605.5,1547091.5,2086717.5,12002756,12401926
6976667,,,1357926,3489158.5,169484.5,,1043001,362043,799018,45020,5755791.5,6261473
6976679,1331145.5,1638287,216457.5,1291662,201465,379465.5,68724,456909.5,1162374.5,1045332.5,319160.5,639986.5
6976711,,,,143594,,,,,,,260849,357077.5
6976784,994148,1120692,320982,726691,507660.5,626673.5,603699,131900,828682,585688.5,1107821,524309
6976929,934552,603377,310141,2373573,26701.5,728559.5,1643304,3274209,1126777,1761334,2688842,2589880
6977741,2000962.5,605307,619674.5,864594,,373999.5,,,719344.5,641641.5,3820511.5,3069504.5
6978084,185603.5,300213,,,,,,,,,711953.5,704799.5
6978210,962243,2371605.5,49920,242192,,250331.5,,,,,4444825.5,5087718.5
6978261,,942081.5,114968.5,1401696,350604.5,,,,,,1690498.5,2607187
6978562,808217.5,1385634,394039.5,1527986,,562013.5,979809.5,1111715.5,1327609.5,1467884,1043290.5,1104673.5
6978605,,6097,,,,,,,,,96660,53065.5
6978646,158777.5,379041.5,,,40886,,,,,,108329,208606
6978817,2739827.5,3177770,1118910,3274317,215858.5,1653549.5,2106360.5,3976666.5,2004853.5,2112167.5,2261501,2730419.5
6979081,3814404.5,6480370.5,323169,2727864,,1043842,,486572.5,,,9708160.5,11386106
6979226,6872133.5,11234095.5,1738980,7816357,36675,2495987.5,602648,1251953,1386031,1929286,16266165,19089761.5
6979315,2979577,3953533.5,1977967.5,5413729,104065,2472895.5,3593425,5165502.5,3052502,3393812.5,3123678.5,4163596.5
6979403,162628414.3,259259094.3,63149788.25,213388225,14187779,70467966.75,172279511.5,600566142,246148442,364831346.5,185502320.5,206086712.5
6979554,193522,,26335,128910,,,,,,,357126.5,279487
6979577,131282.5,,,,,36277.5,,,,,201917.5,458316
6979617,712351,1109531.5,397317.5,1507173.5,216947.5,721949,1052502,1872311,490266.5,623432.5,749718,1023303
6979971,,,108363,,,,116372,267059,164719.5,92153.5,207228.5,350456.5
6980071,3102271,5315358,1910895.5,6164401,305155,2474755,3301051,5594761.5,2196683.5,2519072.5,3801198,4952132
6980147,652426,1224617,354157.5,1298519.5,,666392.5,,713103.5,,601334.5,599256,487745.5
6980155,3176470.5,7466508,2195697,6370455,273213.5,4217316,4011972,7101263.5,4583357,4939550,3967111,5226438
6980327,,,,,,178247,,,330620.5,,,344742.5
6980340,848568,1647292,258296,1269393.5,,542793,315535,,556997,786869,808939,656596.5
6980402,317646,106876.5,153075,516409,18286,553570.5,322720.5,366797.5,363092,154587.5,,527951
6980426,369498.5,576390.5,,,,126467.5,,,,,,
6980483,2300636,3853828,1405889.5,3622767,148376,2133809.5,2398657.5,4194707.5,1569999.5,1972092.5,2279483.5,2800890
6980613,745585.5,284815,1322424.5,165867.5,254108,774610,1791630,2457864,1655566.5,2345170.5,2197509.5,2545675
6981015,1748591,4035382,1031685.5,4339372.5,174521,2054023,3242900.5,5313443,2506159,2985407,2300255,3101918
6981103,199103.5,685793.5,71351,418944,,382645,271008.5,254123,,239846.5,371264,510903
6981452,1139127,1688966.5,691664,1668146.5,65031.5,563018,1432378.5,2398856.5,426459,602655.5,910524,973226
6981860,,,299575,1748125.5,153417.5,,285700,2007647,44601,68489,367869,531016.5
6981957,1175812,1055489.5,1712162,3765539,437511.5,1790651,2847836,6765486,1131854,36098,2920027.5,3088436.5
6982085,1845456.25,3162500.75,712919,2351261.5,180777.25,1137383.75,1966999.75,3483958,1920070.25,2324877.75,2143561.5,3053839.5
6982652,927921.5,1505898,412629.5,1706834.5,,984355,594499,,259255.5,147042,2381815,2481730
6982975,547729.5,733720.5,481859.5,935621,68398,395771,745728.5,1821460.5,721262.5,1123290.5,1475262,1667387
6983307,2041767.5,5330503,1643423,8363440.5,2328580.5,2725082.5,3057896.5,5697178,2905619,3671874,3767559.5,3667852
6983429,,,,,,99074.5,284772,654610,,,,293866.5
6983434,626502,884109,165141,623303,,372866.5,858083,845280.5,311938.5,207970.5,569342,695782.5
6983452,729831,914812.5,528768,2093496,883977.5,960837.5,1482088.5,3339188.5,740644.5,1336076.5,975534,1464698
